prompt,path,temp,kl
1,knowledge/01.txt,0.3100,0.221014
1,knowledge/01.txt,0.3200,0.208442
1,knowledge/01.txt,0.3300,0.196838
1,knowledge/01.txt,0.3400,0.186117
1,knowledge/01.txt,0.3500,0.176201
1,knowledge/01.txt,0.3600,0.167022
1,knowledge/01.txt,0.3700,0.158518
1,knowledge/01.txt,0.3800,0.150636
1,knowledge/01.txt,0.3900,0.143325
1,knowledge/01.txt,0.4000,0.136541
1,knowledge/01.txt,0.4100,0.130244
1,knowledge/01.txt,0.4200,0.124397
1,knowledge/01.txt,0.4300,0.118968
1,knowledge/01.txt,0.4400,0.113925
1,knowledge/01.txt,0.4500,0.109242
1,knowledge/01.txt,0.4600,0.104892
1,knowledge/01.txt,0.4700,0.100853
1,knowledge/01.txt,0.4800,0.097104
1,knowledge/01.txt,0.4900,0.093624
1,knowledge/01.txt,0.5000,0.090396
1,knowledge/01.txt,0.5100,0.087402
1,knowledge/01.txt,0.5200,0.084629
1,knowledge/01.txt,0.5300,0.082061
1,knowledge/01.txt,0.5400,0.079684
1,knowledge/01.txt,0.5500,0.077488
1,knowledge/01.txt,0.5600,0.075460
1,knowledge/01.txt,0.5700,0.073589
1,knowledge/01.txt,0.5800,0.071867
1,knowledge/01.txt,0.5900,0.070283
1,knowledge/01.txt,0.6000,0.068830
1,knowledge/01.txt,0.6100,0.067499
1,knowledge/01.txt,0.6200,0.066282
1,knowledge/01.txt,0.6300,0.065174
1,knowledge/01.txt,0.6400,0.064166
1,knowledge/01.txt,0.6500,0.063254
1,knowledge/01.txt,0.6600,0.062431
1,knowledge/01.txt,0.6700,0.061692
1,knowledge/01.txt,0.6800,0.061032
1,knowledge/01.txt,0.6900,0.060447
1,knowledge/01.txt,0.7000,0.059932
1,knowledge/01.txt,0.7100,0.059482
1,knowledge/01.txt,0.7200,0.059094
1,knowledge/01.txt,0.7300,0.058765
1,knowledge/01.txt,0.7400,0.058491
1,knowledge/01.txt,0.7500,0.058268
1,knowledge/01.txt,0.7600,0.058093
1,knowledge/01.txt,0.7700,0.057965
1,knowledge/01.txt,0.7800,0.057879
1,knowledge/01.txt,0.7900,0.057834
1,knowledge/01.txt,0.8000,0.057828
1,knowledge/01.txt,0.8100,0.057857
1,knowledge/01.txt,0.8200,0.057919
1,knowledge/01.txt,0.8300,0.058014
1,knowledge/01.txt,0.8400,0.058138
1,knowledge/01.txt,0.8500,0.058291
1,knowledge/01.txt,0.8600,0.058470
1,knowledge/01.txt,0.8700,0.058673
1,knowledge/01.txt,0.8800,0.058900
1,knowledge/01.txt,0.8900,0.059149
1,knowledge/01.txt,0.9000,0.059419
2,knowledge/02.txt,0.3100,0.273368
2,knowledge/02.txt,0.3200,0.257332
2,knowledge/02.txt,0.3300,0.242538
2,knowledge/02.txt,0.3400,0.228874
2,knowledge/02.txt,0.3500,0.216242
2,knowledge/02.txt,0.3600,0.204553
2,knowledge/02.txt,0.3700,0.193728
2,knowledge/02.txt,0.3800,0.183698
2,knowledge/02.txt,0.3900,0.174398
2,knowledge/02.txt,0.4000,0.165772
2,knowledge/02.txt,0.4100,0.157768
2,knowledge/02.txt,0.4200,0.150339
2,knowledge/02.txt,0.4300,0.143442
2,knowledge/02.txt,0.4400,0.137039
2,knowledge/02.txt,0.4500,0.131094
2,knowledge/02.txt,0.4600,0.125575
2,knowledge/02.txt,0.4700,0.120452
2,knowledge/02.txt,0.4800,0.115698
2,knowledge/02.txt,0.4900,0.111287
2,knowledge/02.txt,0.5000,0.107198
2,knowledge/02.txt,0.5100,0.103408
2,knowledge/02.txt,0.5200,0.099898
2,knowledge/02.txt,0.5300,0.096650
2,knowledge/02.txt,0.5400,0.093647
2,knowledge/02.txt,0.5500,0.090874
2,knowledge/02.txt,0.5600,0.088315
2,knowledge/02.txt,0.5700,0.085958
2,knowledge/02.txt,0.5800,0.083790
2,knowledge/02.txt,0.5900,0.081799
2,knowledge/02.txt,0.6000,0.079974
2,knowledge/02.txt,0.6100,0.078306
2,knowledge/02.txt,0.6200,0.076785
2,knowledge/02.txt,0.6300,0.075402
2,knowledge/02.txt,0.6400,0.074148
2,knowledge/02.txt,0.6500,0.073017
2,knowledge/02.txt,0.6600,0.072000
2,knowledge/02.txt,0.6700,0.071092
2,knowledge/02.txt,0.6800,0.070285
2,knowledge/02.txt,0.6900,0.069574
2,knowledge/02.txt,0.7000,0.068952
2,knowledge/02.txt,0.7100,0.068416
2,knowledge/02.txt,0.7200,0.067959
2,knowledge/02.txt,0.7300,0.067578
2,knowledge/02.txt,0.7400,0.067267
2,knowledge/02.txt,0.7500,0.067024
2,knowledge/02.txt,0.7600,0.066842
2,knowledge/02.txt,0.7700,0.066721
2,knowledge/02.txt,0.7800,0.066654
2,knowledge/02.txt,0.7900,0.066641
2,knowledge/02.txt,0.8000,0.066676
2,knowledge/02.txt,0.8100,0.066759
2,knowledge/02.txt,0.8200,0.066885
2,knowledge/02.txt,0.8300,0.067052
2,knowledge/02.txt,0.8400,0.067258
2,knowledge/02.txt,0.8500,0.067501
2,knowledge/02.txt,0.8600,0.067778
2,knowledge/02.txt,0.8700,0.068087
2,knowledge/02.txt,0.8800,0.068427
2,knowledge/02.txt,0.8900,0.068795
2,knowledge/02.txt,0.9000,0.069190
3,knowledge/03.txt,0.3100,0.320869
3,knowledge/03.txt,0.3200,0.303858
3,knowledge/03.txt,0.3300,0.288120
3,knowledge/03.txt,0.3400,0.273541
3,knowledge/03.txt,0.3500,0.260018
3,knowledge/03.txt,0.3600,0.247462
3,knowledge/03.txt,0.3700,0.235792
3,knowledge/03.txt,0.3800,0.224936
3,knowledge/03.txt,0.3900,0.214830
3,knowledge/03.txt,0.4000,0.205414
3,knowledge/03.txt,0.4100,0.196636
3,knowledge/03.txt,0.4200,0.188448
3,knowledge/03.txt,0.4300,0.180807
3,knowledge/03.txt,0.4400,0.173673
3,knowledge/03.txt,0.4500,0.167011
3,knowledge/03.txt,0.4600,0.160786
3,knowledge/03.txt,0.4700,0.154970
3,knowledge/03.txt,0.4800,0.149534
3,knowledge/03.txt,0.4900,0.144454
3,knowledge/03.txt,0.5000,0.139705
3,knowledge/03.txt,0.5100,0.135266
3,knowledge/03.txt,0.5200,0.131117
3,knowledge/03.txt,0.5300,0.127240
3,knowledge/03.txt,0.5400,0.123618
3,knowledge/03.txt,0.5500,0.120234
3,knowledge/03.txt,0.5600,0.117075
3,knowledge/03.txt,0.5700,0.114126
3,knowledge/03.txt,0.5800,0.111375
3,knowledge/03.txt,0.5900,0.108811
3,knowledge/03.txt,0.6000,0.106421
3,knowledge/03.txt,0.6100,0.104196
3,knowledge/03.txt,0.6200,0.102126
3,knowledge/03.txt,0.6300,0.100202
3,knowledge/03.txt,0.6400,0.098417
3,knowledge/03.txt,0.6500,0.096761
3,knowledge/03.txt,0.6600,0.095227
3,knowledge/03.txt,0.6700,0.093810
3,knowledge/03.txt,0.6800,0.092501
3,knowledge/03.txt,0.6900,0.091296
3,knowledge/03.txt,0.7000,0.090188
3,knowledge/03.txt,0.7100,0.089172
3,knowledge/03.txt,0.7200,0.088243
3,knowledge/03.txt,0.7300,0.087396
3,knowledge/03.txt,0.7400,0.086626
3,knowledge/03.txt,0.7500,0.085931
3,knowledge/03.txt,0.7600,0.085305
3,knowledge/03.txt,0.7700,0.084744
3,knowledge/03.txt,0.7800,0.084246
3,knowledge/03.txt,0.7900,0.083807
3,knowledge/03.txt,0.8000,0.083423
3,knowledge/03.txt,0.8100,0.083092
3,knowledge/03.txt,0.8200,0.082811
3,knowledge/03.txt,0.8300,0.082578
3,knowledge/03.txt,0.8400,0.082389
3,knowledge/03.txt,0.8500,0.082242
3,knowledge/03.txt,0.8600,0.082136
3,knowledge/03.txt,0.8700,0.082067
3,knowledge/03.txt,0.8800,0.082035
3,knowledge/03.txt,0.8900,0.082037
3,knowledge/03.txt,0.9000,0.082070
4,knowledge/04.txt,0.3100,0.266403
4,knowledge/04.txt,0.3200,0.252767
4,knowledge/04.txt,0.3300,0.240151
4,knowledge/04.txt,0.3400,0.228462
4,knowledge/04.txt,0.3500,0.217620
4,knowledge/04.txt,0.3600,0.207552
4,knowledge/04.txt,0.3700,0.198193
4,knowledge/04.txt,0.3800,0.189484
4,knowledge/04.txt,0.3900,0.181375
4,knowledge/04.txt,0.4000,0.173817
4,knowledge/04.txt,0.4100,0.166769
4,knowledge/04.txt,0.4200,0.160192
4,knowledge/04.txt,0.4300,0.154052
4,knowledge/04.txt,0.4400,0.148317
4,knowledge/04.txt,0.4500,0.142958
4,knowledge/04.txt,0.4600,0.137949
4,knowledge/04.txt,0.4700,0.133266
4,knowledge/04.txt,0.4800,0.128887
4,knowledge/04.txt,0.4900,0.124791
4,knowledge/04.txt,0.5000,0.120961
4,knowledge/04.txt,0.5100,0.117377
4,knowledge/04.txt,0.5200,0.114026
4,knowledge/04.txt,0.5300,0.110892
4,knowledge/04.txt,0.5400,0.107962
4,knowledge/04.txt,0.5500,0.105222
4,knowledge/04.txt,0.5600,0.102662
4,knowledge/04.txt,0.5700,0.100271
4,knowledge/04.txt,0.5800,0.098038
4,knowledge/04.txt,0.5900,0.095954
4,knowledge/04.txt,0.6000,0.094011
4,knowledge/04.txt,0.6100,0.092200
4,knowledge/04.txt,0.6200,0.090513
4,knowledge/04.txt,0.6300,0.088944
4,knowledge/04.txt,0.6400,0.087486
4,knowledge/04.txt,0.6500,0.086132
4,knowledge/04.txt,0.6600,0.084877
4,knowledge/04.txt,0.6700,0.083715
4,knowledge/04.txt,0.6800,0.082641
4,knowledge/04.txt,0.6900,0.081650
4,knowledge/04.txt,0.7000,0.080738
4,knowledge/04.txt,0.7100,0.079900
4,knowledge/04.txt,0.7200,0.079132
4,knowledge/04.txt,0.7300,0.078432
4,knowledge/04.txt,0.7400,0.077794
4,knowledge/04.txt,0.7500,0.077215
4,knowledge/04.txt,0.7600,0.076693
4,knowledge/04.txt,0.7700,0.076225
4,knowledge/04.txt,0.7800,0.075807
4,knowledge/04.txt,0.7900,0.075437
4,knowledge/04.txt,0.8000,0.075113
4,knowledge/04.txt,0.8100,0.074832
4,knowledge/04.txt,0.8200,0.074591
4,knowledge/04.txt,0.8300,0.074389
4,knowledge/04.txt,0.8400,0.074224
4,knowledge/04.txt,0.8500,0.074093
4,knowledge/04.txt,0.8600,0.073996
4,knowledge/04.txt,0.8700,0.073929
4,knowledge/04.txt,0.8800,0.073892
4,knowledge/04.txt,0.8900,0.073884
4,knowledge/04.txt,0.9000,0.073901
5,knowledge/05.txt,0.3100,0.258117
5,knowledge/05.txt,0.3200,0.243740
5,knowledge/05.txt,0.3300,0.230446
5,knowledge/05.txt,0.3400,0.218137
5,knowledge/05.txt,0.3500,0.206728
5,knowledge/05.txt,0.3600,0.196143
5,knowledge/05.txt,0.3700,0.186314
5,knowledge/05.txt,0.3800,0.177180
5,knowledge/05.txt,0.3900,0.168686
5,knowledge/05.txt,0.4000,0.160782
5,knowledge/05.txt,0.4100,0.153423
5,knowledge/05.txt,0.4200,0.146570
5,knowledge/05.txt,0.4300,0.140184
5,knowledge/05.txt,0.4400,0.134232
5,knowledge/05.txt,0.4500,0.128685
5,knowledge/05.txt,0.4600,0.123513
5,knowledge/05.txt,0.4700,0.118690
5,knowledge/05.txt,0.4800,0.114194
5,knowledge/05.txt,0.4900,0.110002
5,knowledge/05.txt,0.5000,0.106095
5,knowledge/05.txt,0.5100,0.102453
5,knowledge/05.txt,0.5200,0.099060
5,knowledge/05.txt,0.5300,0.095900
5,knowledge/05.txt,0.5400,0.092959
5,knowledge/05.txt,0.5500,0.090222
5,knowledge/05.txt,0.5600,0.087678
5,knowledge/05.txt,0.5700,0.085313
5,knowledge/05.txt,0.5800,0.083119
5,knowledge/05.txt,0.5900,0.081083
5,knowledge/05.txt,0.6000,0.079197
5,knowledge/05.txt,0.6100,0.077452
5,knowledge/05.txt,0.6200,0.075840
5,knowledge/05.txt,0.6300,0.074352
5,knowledge/05.txt,0.6400,0.072982
5,knowledge/05.txt,0.6500,0.071722
5,knowledge/05.txt,0.6600,0.070567
5,knowledge/05.txt,0.6700,0.069511
5,knowledge/05.txt,0.6800,0.068547
5,knowledge/05.txt,0.6900,0.067671
5,knowledge/05.txt,0.7000,0.066877
5,knowledge/05.txt,0.7100,0.066161
5,knowledge/05.txt,0.7200,0.065519
5,knowledge/05.txt,0.7300,0.064946
5,knowledge/05.txt,0.7400,0.064439
5,knowledge/05.txt,0.7500,0.063993
5,knowledge/05.txt,0.7600,0.063607
5,knowledge/05.txt,0.7700,0.063275
5,knowledge/05.txt,0.7800,0.062995
5,knowledge/05.txt,0.7900,0.062765
5,knowledge/05.txt,0.8000,0.062581
5,knowledge/05.txt,0.8100,0.062441
5,knowledge/05.txt,0.8200,0.062343
5,knowledge/05.txt,0.8300,0.062284
5,knowledge/05.txt,0.8400,0.062261
5,knowledge/05.txt,0.8500,0.062274
5,knowledge/05.txt,0.8600,0.062320
5,knowledge/05.txt,0.8700,0.062397
5,knowledge/05.txt,0.8800,0.062504
5,knowledge/05.txt,0.8900,0.062638
5,knowledge/05.txt,0.9000,0.062799
6,knowledge/06.txt,0.3100,0.259586
6,knowledge/06.txt,0.3200,0.246490
6,knowledge/06.txt,0.3300,0.234351
6,knowledge/06.txt,0.3400,0.223083
6,knowledge/06.txt,0.3500,0.212611
6,knowledge/06.txt,0.3600,0.202867
6,knowledge/06.txt,0.3700,0.193789
6,knowledge/06.txt,0.3800,0.185326
6,knowledge/06.txt,0.3900,0.177426
6,knowledge/06.txt,0.4000,0.170048
6,knowledge/06.txt,0.4100,0.163151
6,knowledge/06.txt,0.4200,0.156700
6,knowledge/06.txt,0.4300,0.150661
6,knowledge/06.txt,0.4400,0.145006
6,knowledge/06.txt,0.4500,0.139707
6,knowledge/06.txt,0.4600,0.134740
6,knowledge/06.txt,0.4700,0.130082
6,knowledge/06.txt,0.4800,0.125712
6,knowledge/06.txt,0.4900,0.121611
6,knowledge/06.txt,0.5000,0.117762
